claim_id,book_id,book_title,chapter_title,section_title,paragraph_index,location_text,ebook_locator,claim_text,sentence_index,citation_status,citation_marker_text,citation_marker_location_text,citation_context,confidence,trigger_rule,trigger_terms,notes,verified,verifier,verification_notes
CLM-000001,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,Table of Contents,,7,HughesJohnson2023-scaling-people.epub > Table of Contents >  > para 7,epub:spine=5;para=7,3. Distinguish between management and leadership,3,not_cited,,,,0.65,QUANTITATIVE,3,,,,
CLM-000324,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,Hypothesis-based coaching,The formal review process,70,HughesJohnson2023-scaling-people.epub > Hypothesis-based coaching > The formal review process > para 70,epub:spine=17;para=70,Rubrics for how someone’s performance will be measured—see the section on job levels and ladders on page 179,0,not_cited,,,,0.65,QUANTITATIVE,179,,,,
CLM-000325,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,Hypothesis-based coaching,The formal review process,75,HughesJohnson2023-scaling-people.epub > Hypothesis-based coaching > The formal review process > para 75,epub:spine=17;para=75,"“The people I tend to hire and work with, we tend to be compassionately blunt with each other. Literally everyone I work with tends to feel comfortable saying ‘You could have done that thing better.’ One of the earliest guys I hired to do a bunch of the management stuff at SocialNet was very frustrated that I wasn’t enabling him to do the things he needed to do. His comment was ‘I wouldn’t hire you to run a McDonald’s!’ I was like, ‘I wouldn’t hire me to run a McDonald’s, either. It would be a disaster.’ Then I asked, ‘Why are you saying that?’ He said, ‘Well, we need to do this, this, and this, and this in the project management. And you’re not enabling me to do that.’ I was like, ‘All right, let’s talk about how we enable you to do that.’ ” — Reid Hoffman , partner, Greylock Partners, cofounder and former executive chairman, LinkedIn",0,not_cited,,,,0.8,CAUSAL|GENERALIZATION,enable|tend to,,,,
CLM-000326,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,Hypothesis-based coaching,The formal review process,80,HughesJohnson2023-scaling-people.epub > Hypothesis-based coaching > The formal review process > para 80,epub:spine=17;para=80,The manager plays a critical role in making sure the process functions as it should.,0,not_cited,,,,0.8,NORMATIVE,should,,,,
CLM-000327,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,Hypothesis-based coaching,Minimum viable people processes,82,HughesJohnson2023-scaling-people.epub > Hypothesis-based coaching > Minimum viable people processes > para 82,epub:spine=17;para=82,"Oftentimes, seeking perfection in your performance process results in having nothing at all in place, which is far worse than having something that’s just fine or good.",3,not_cited,,,,0.85,CAUSAL|COMPARATIVE,results in|worse than,,,,
CLM-000328,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,Hypothesis-based coaching,Performance feedback,89,HughesJohnson2023-scaling-people.epub > Hypothesis-based coaching > Performance feedback > para 89,epub:spine=17;para=89,"They often consist of feedback from peers and direct reports, if the report under review is a manager, in addition to the main content: a manager’s assessment of the employee’s performance.",1,not_cited,,,,0.65,GENERALIZATION,often,,,,
CLM-000329,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,Hypothesis-based coaching,Performance feedback,90,HughesJohnson2023-scaling-people.epub > Hypothesis-based coaching > Performance feedback > para 90,epub:spine=17;para=90,"No matter your company process or timeline, I recommend managers hold performance review discussions with their reports semi-regularly—at least quarterly or biannually.",0,not_cited,,,,0.8,NORMATIVE,recommend,,,,
CLM-000330,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,Hypothesis-based coaching,Peer reviews,92,HughesJohnson2023-scaling-people.epub > Hypothesis-based coaching > Peer reviews > para 92,epub:spine=17;para=92,Have the employee select three to five peers to submit brief feedback; the manager should agree that these are the best peers to provide input.,0,not_cited,,,,0.8,NORMATIVE,should,,,,
CLM-000331,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,Hypothesis-based coaching,Manager review,101,HughesJohnson2023-scaling-people.epub > Hypothesis-based coaching > Manager review > para 101,epub:spine=17;para=101,"A manager should read these two components and submit their own feedback, plus a promotion nomination, if applicable.",0,not_cited,,,,0.8,NORMATIVE,should,,,,
CLM-000332,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,Hypothesis-based coaching,Manager review,106,HughesJohnson2023-scaling-people.epub > Hypothesis-based coaching > Manager review > para 106,epub:spine=17;para=106,"Share your recommended performance designation for the employee, such as: Does not meet expectations Partially meets expectations Successfully meets expectations Exceeds expectations Greatly exceeds expectations",0,not_cited,,,,0.8,NORMATIVE,recommended,,,,
CLM-000333,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,Hypothesis-based coaching,Manager review,112,HughesJohnson2023-scaling-people.epub > Hypothesis-based coaching > Manager review > para 112,epub:spine=17;para=112,"Either way, you may want to run an additional talent review process using a more comprehensive rubric for assessing performance and potential, 71 since backward-looking performance is only one component of talent identification.",4,not_cited,,,,0.65,QUANTITATIVE,71 ,,,,
CLM-000334,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,Hypothesis-based coaching,Manager review,113,HughesJohnson2023-scaling-people.epub > Hypothesis-based coaching > Manager review > para 113,epub:spine=17;para=113,The manager review should be written after the manager has read the peer and self-assessment feedback.,1,not_cited,,,,0.8,NORMATIVE,should,,,,
CLM-000335,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,Hypothesis-based coaching,Manager review,113,HughesJohnson2023-scaling-people.epub > Hypothesis-based coaching > Manager review > para 113,epub:spine=17;para=113,The manager should then submit their feedback and their promotion and performance designation recommendations into the calibration process.,2,not_cited,,,,0.8,NORMATIVE,should,,,,
CLM-000336,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,Hypothesis-based coaching,A manager’s advice for delivering performance reviews,122,HughesJohnson2023-scaling-people.epub > Hypothesis-based coaching > A manager’s advice for delivering performance reviews > para 122,epub:spine=17;para=122,"By redirecting backward-looking comments to forward-looking discussion, it’s more obvious that the point of a performance review is to help the person succeed going forward, so people tend to be more open to really hearing the feedback.",0,not_cited,,,,0.65,GENERALIZATION,tend to,,,,
CLM-000337,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,Hypothesis-based coaching,Calibration,124,HughesJohnson2023-scaling-people.epub > Hypothesis-based coaching > Calibration > para 124,epub:spine=17;para=124,"Once a company has formal performance review practices in place, it should also have a process by which groups of managers and leaders compare results across their performance assessments to seek fairness.",0,not_cited,,,,0.8,NORMATIVE,should,,,,
CLM-000338,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,Hypothesis-based coaching,Calibration,125,HughesJohnson2023-scaling-people.epub > Hypothesis-based coaching > Calibration > para 125,epub:spine=17;para=125,"Calibration should accompany any formal performance assessment process and should therefore occur on the same timeline—usually annually, but potentially more frequently if you have biannual performance reviews.",0,not_cited,,,,0.8500000000000001,NORMATIVE|GENERALIZATION,should|usually,,,,
CLM-000339,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,Hypothesis-based coaching,Calibration,125,HughesJohnson2023-scaling-people.epub > Hypothesis-based coaching > Calibration > para 125,epub:spine=17;para=125,"You could also allow promotion nominations to happen twice a year, even if the full 360° performance review process only occurs once a year.",1,not_cited,,,,0.65,QUANTITATIVE,twice,,,,
CLM-000340,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,Hypothesis-based coaching,Calibration,126,HughesJohnson2023-scaling-people.epub > Hypothesis-based coaching > Calibration > para 126,epub:spine=17;para=126,"In a small company, calibration usually consists of a roll-up process in which a leader, perhaps with an HR partner, leads different sets of managers in discussing the performance designations and promotion recommendations for related groups of employees.",2,not_cited,,,,0.65,GENERALIZATION,usually,,,,
CLM-000341,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,Hypothesis-based coaching,Calibration,126,HughesJohnson2023-scaling-people.epub > Hypothesis-based coaching > Calibration > para 126,epub:spine=17;para=126,"For example, all of the Level 4 and above managers in engineering might meet to discuss the Level 3 and below individual contributor engineers.",3,not_cited,,,,0.65,QUANTITATIVE,4 ,,,,
CLM-000342,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,Hypothesis-based coaching,Calibration,127,HughesJohnson2023-scaling-people.epub > Hypothesis-based coaching > Calibration > para 127,epub:spine=17;para=127,"The calibration leader should review the data ahead of time and look for outliers (one manager who submitted higher performance designations than all the others, for example), understand the rubric, and be prepared to push on any irregularities, whether at the team or individual level.",0,not_cited,,,,0.8,NORMATIVE,should,,,,
CLM-000343,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,Hypothesis-based coaching,Calibration,127,HughesJohnson2023-scaling-people.epub > Hypothesis-based coaching > Calibration > para 127,epub:spine=17;para=127,"Over time, these meetings should be less about reviewing each person in detail and more about gut-checking what each designation means, plus finding individual examples so that every manager can calibrate to what, say, “meets expectations” means for a certain role and level.",1,not_cited,,,,0.8,NORMATIVE,should,,,,
CLM-000344,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,Hypothesis-based coaching,Calibration,136,HughesJohnson2023-scaling-people.epub > Hypothesis-based coaching > Calibration > para 136,epub:spine=17;para=136,"Make sure you agree on what it looks like to not meet expectations and to exceed expectations for Level 1 employees across teams, then discuss any edge cases.",2,not_cited,,,,0.65,QUANTITATIVE,1 ,,,,
CLM-000345,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,Hypothesis-based coaching,Calibration,140,HughesJohnson2023-scaling-people.epub > Hypothesis-based coaching > Calibration > para 140,epub:spine=17;para=140,"The senior leadership review session can ensure that the results across functions broadly align with an expected distribution (I don’t believe in forced distributions, but high n counts should result in similar distributions), and that the percentage of employees being promoted feels equitable and in line with compensation budgets.",1,not_cited,,,,0.95,NORMATIVE|CAUSAL,should|result in,,,,
CLM-000346,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,Hypothesis-based coaching,Calibration,142,HughesJohnson2023-scaling-people.epub > Hypothesis-based coaching > Calibration > para 142,epub:spine=17;para=142,The ultimate result of calibration is usually a spreadsheet or updates to your HR tool that record any changes to performance designations and promotion status.,0,not_cited,,,,0.65,GENERALIZATION,usually,,,,
CLM-000347,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,Hypothesis-based coaching,Calibration,142,HughesJohnson2023-scaling-people.epub > Hypothesis-based coaching > Calibration > para 142,epub:spine=17;para=142,"Following that, there’s usually a two-week period in which managers deliver the reviews in performance conversations with their reports.",2,not_cited,,,,0.65,GENERALIZATION,usually,,,,
CLM-000348,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,Hypothesis-based coaching,Calibration roles,143,HughesJohnson2023-scaling-people.epub > Hypothesis-based coaching > Calibration roles > para 143,epub:spine=17;para=143,"Take note, for example, if you tend to submit performance recommendations that are too harsh (lower average designations or fewer promotion candidates) or too lenient.",2,not_cited,,,,0.65,GENERALIZATION,tend to,,,,
CLM-000349,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,Hypothesis-based coaching,Calibration roles,144,HughesJohnson2023-scaling-people.epub > Hypothesis-based coaching > Calibration roles > para 144,epub:spine=17;para=144,"As the leader, you should be familiar with many of the people on your teams, and certainly with all of the key work performed by your teams.",1,not_cited,,,,0.8,NORMATIVE,you should,,,,
CLM-000350,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,Hypothesis-based coaching,Calibration roles,145,HughesJohnson2023-scaling-people.epub > Hypothesis-based coaching > Calibration roles > para 145,epub:spine=17;para=145,If you think about performance distribution as a normal curve—which it should be once your company has over 30 people—it’s usually fairly obvious which team members sit in the bottom and top tails.,4,not_cited,,,,0.9000000000000001,NORMATIVE|QUANTITATIVE|GENERALIZATION,should|30 |usually,,,,
CLM-000351,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,Hypothesis-based coaching,Calibration roles,145,HughesJohnson2023-scaling-people.epub > Hypothesis-based coaching > Calibration roles > para 145,epub:spine=17;para=145,"These are where the most vigorous discussions should occur, and your role in all cases is to hold the performance bar higher and seek to reward the people who truly exceeded it.",12,not_cited,,,,0.8,NORMATIVE,should,,,,
CLM-000352,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,Hypothesis-based coaching,Compensation,148,HughesJohnson2023-scaling-people.epub > Hypothesis-based coaching > Compensation > para 148,epub:spine=17;para=148,"A simple compensation philosophy might be: “Compensation should be market-competitive to help attract and retain top talent, with higher rewards for higher performance.”",0,not_cited,,,,0.8,NORMATIVE,should,,,,
CLM-000353,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,Hypothesis-based coaching,Understand the motivators,156,HughesJohnson2023-scaling-people.epub > Hypothesis-based coaching > Understand the motivators > para 156,epub:spine=17;para=156,Always use compensation as a means to reinforce strong performance rather than framing rewards as an outcome unto themselves.,2,not_cited,,,,0.65,GENERALIZATION,Always,,,,
CLM-000354,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,Hypothesis-based coaching,Managing disappointment,160,HughesJohnson2023-scaling-people.epub > Hypothesis-based coaching > Managing disappointment > para 160,epub:spine=17;para=160,"In my experience, this is usually either someone who has not heard your performance feedback or a high performer who has high expectations of rewards.",1,not_cited,,,,0.65,GENERALIZATION,usually,,,,
CLM-000355,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,Hypothesis-based coaching,Managing disappointment,163,HughesJohnson2023-scaling-people.epub > Hypothesis-based coaching > Managing disappointment > para 163,epub:spine=17;para=163,"Every company should have these basic people processes—performance feedback, calibration, and compensation—in place fairly early on.",0,not_cited,,,,0.8,NORMATIVE,should,,,,
CLM-000356,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,Hypothesis-based coaching,Pushers and pullers,169,HughesJohnson2023-scaling-people.epub > Hypothesis-based coaching > Pushers and pullers > para 169,epub:spine=17;para=169,"Pullers can become such automatic go-tos for important projects that other employees don’t get a chance to develop and contribute to high-priority work, and thus feel unnoticed by leadership.",3,not_cited,,,,0.75,CAUSAL,contribute to,,,,
CLM-000357,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,Hypothesis-based coaching,Anticipate when the work will become boring,207,HughesJohnson2023-scaling-people.epub > Hypothesis-based coaching > Anticipate when the work will become boring > para 207,epub:spine=17;para=207,"I think one reason for any success I’ve had as a manager is that I’ve always “played the person,” meaning I’ve put their own path at the forefront, no matter the potential destination.",0,ambiguous,"title:""played the person,""",same_paragraph_other,"I think one reason for any success I’ve had as a manager is that I’ve always “played the person,” meaning I’ve put their own path at the forefront, no matter the potential destination. Although I act and make decisions for the good of the organization, when it comes to individual development, I’ve sometimes found th",0.65,GENERALIZATION,always,,,,
CLM-000358,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,Hypothesis-based coaching,Remember: There’s more opportunity than you think,209,HughesJohnson2023-scaling-people.epub > Hypothesis-based coaching > Remember: There’s more opportunity than you think > para 209,epub:spine=17;para=209,Remember Operating Principle 3: Distinguish between management and leadership.,1,not_cited,,,,0.65,QUANTITATIVE,3,,,,
CLM-000359,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,Hypothesis-based coaching,Let go,213,HughesJohnson2023-scaling-people.epub > Hypothesis-based coaching > Let go > para 213,epub:spine=17;para=213,Stalling a high performer will always come at the detriment of the longer-term health of your relationship with the person and your team’s output.,1,not_cited,,,,0.65,GENERALIZATION,always,,,,
CLM-000360,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,Hypothesis-based coaching,"Manage for potential, not experience",216,"HughesJohnson2023-scaling-people.epub > Hypothesis-based coaching > Manage for potential, not experience > para 216",epub:spine=17;para=216,There’s a certain type of person I’ve managed that tends to be the most creative: the person who has the off-the-wall idea or thinks about a problem from an entirely different angle than the rest of the team.,0,not_cited,,,,0.65,GENERALIZATION,tends to,,,,
CLM-000361,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,Hypothesis-based coaching,"Manage for potential, not experience",216,"HughesJohnson2023-scaling-people.epub > Hypothesis-based coaching > Manage for potential, not experience > para 216",epub:spine=17;para=216,"These folks can sometimes feel very disruptive, but they’re often the ones who engineer the breakthrough your team was seeking but couldn’t find.",1,not_cited,,,,0.65,GENERALIZATION,often,,,,
CLM-000362,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,Hypothesis-based coaching,"Manage for potential, not experience",217,"HughesJohnson2023-scaling-people.epub > Hypothesis-based coaching > Manage for potential, not experience > para 217",epub:spine=17;para=217,"Often, our team wouldn’t get back to them for days.",2,not_cited,,,,0.65,GENERALIZATION,Often,,,,
CLM-000363,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,Hypothesis-based coaching,"Manage for potential, not experience",217,"HughesJohnson2023-scaling-people.epub > Hypothesis-based coaching > Manage for potential, not experience > para 217",epub:spine=17;para=217,"Google had never tried peer-to-peer support before, but one member of my team constantly brought it up as our best bet.",3,not_cited,,,,0.65,GENERALIZATION,never,,,,
CLM-000364,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,Hypothesis-based coaching,Retaining top talent,226,HughesJohnson2023-scaling-people.epub > Hypothesis-based coaching > Retaining top talent > para 226,epub:spine=17;para=226,"This is often the case for specialized teams, like business development.",1,not_cited,,,,0.65,GENERALIZATION,often,,,,
CLM-000365,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,Hypothesis-based coaching,Retaining top talent,226,HughesJohnson2023-scaling-people.epub > Hypothesis-based coaching > Retaining top talent > para 226,epub:spine=17;para=226,"These teams usually attract talented individuals, but because they often stay small and focus on projects with consistent inputs and outputs, there aren’t a lot of obvious ways to challenge the team.",2,not_cited,,,,0.65,GENERALIZATION,usually,,,,
CLM-000366,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,Hypothesis-based coaching,The steady middle,232,HughesJohnson2023-scaling-people.epub > Hypothesis-based coaching > The steady middle > para 232,epub:spine=17;para=232,"Every manager should consider their team as a portfolio of talent, and each person in that talent portfolio should be assessed and either supported, coached to better performance, or moved into a more suitable role, team, or company.",2,not_cited,,,,0.8,NORMATIVE,should,,,,
CLM-000367,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,Hypothesis-based coaching,The steady middle,233,HughesJohnson2023-scaling-people.epub > Hypothesis-based coaching > The steady middle > para 233,epub:spine=17;para=233,"The latter type of team might be better suited to medium performers, and those medium performers should have development plans and be recognized for their contributions.",1,not_cited,,,,0.8,NORMATIVE,should,,,,
CLM-000368,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,Hypothesis-based coaching,The steady middle,233,HughesJohnson2023-scaling-people.epub > Hypothesis-based coaching > The steady middle > para 233,epub:spine=17;para=233,"Provided they’re contributing well, you should allow for that stasis, seek their feedback on how to improve the team, and take time to celebrate their consistent performance—which may look less like compensation rewards and more like verbal recognition and special assignments.",3,not_cited,,,,0.8,NORMATIVE,you should,,,,
CLM-000369,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,Hypothesis-based coaching,Managing low performers,236,HughesJohnson2023-scaling-people.epub > Hypothesis-based coaching > Managing low performers > para 236,epub:spine=17;para=236,"Second, low performers are usually an enormous drag on the rest of the team and can be pernicious underminers of morale.",2,not_cited,,,,0.65,GENERALIZATION,usually,,,,
CLM-000370,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,Hypothesis-based coaching,Edge cases,239,HughesJohnson2023-scaling-people.epub > Hypothesis-based coaching > Edge cases > para 239,epub:spine=17;para=239,Performance issues aren’t always the result of lack of skill or will.,0,not_cited,,,,0.65,GENERALIZATION,always,,,,
CLM-000371,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,Hypothesis-based coaching,Edge cases,240,HughesJohnson2023-scaling-people.epub > Hypothesis-based coaching > Edge cases > para 240,epub:spine=17;para=240,"There are, rightly, protections in place for employees who are struggling in other parts of their lives, and you should be aware of the legal and regulatory requirements to support them.",2,not_cited,,,,0.8,NORMATIVE,you should,,,,
CLM-000372,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,Hypothesis-based coaching,No surprises,244,HughesJohnson2023-scaling-people.epub > Hypothesis-based coaching > No surprises > para 244,epub:spine=17;para=244,"If your employee walks into a 1:1 and is surprised to learn that you’re putting them on a formal performance improvement plan, you’ve done something wrong.",0,not_cited,,,,0.65,QUANTITATIVE,1,,,,
CLM-000373,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,Hypothesis-based coaching,No surprises,244,HughesJohnson2023-scaling-people.epub > Hypothesis-based coaching > No surprises > para 244,epub:spine=17;para=244,"By the time those bigger decisions have been made, you and the employee should have had at least two or three feedback conversations in which you’ve discussed their performance and, importantly, explicitly stated that their work is not meeting the expectations of the role.",1,not_cited,,,,0.8,NORMATIVE,should,,,,
CLM-000374,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,Hypothesis-based coaching,No surprises,245,HughesJohnson2023-scaling-people.epub > Hypothesis-based coaching > No surprises > para 245,epub:spine=17;para=245,"This is why you can’t hold off on giving your reports any measure of feedback, and it’s why I recommend prioritizing feedback over almost any other management practice, especially for employees who seem to be missing the mark.",3,not_cited,,,,0.8,NORMATIVE,recommend,,,,
CLM-000375,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,Hypothesis-based coaching,No surprises,246,HughesJohnson2023-scaling-people.epub > Hypothesis-based coaching > No surprises > para 246,epub:spine=17;para=246,"But in most cases, you’re looking at a pattern of performance issues over time—but not too long a time—and you should have had ample opportunity to point out the problems.",1,not_cited,,,,0.8,NORMATIVE,you should,,,,
CLM-000376,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,Hypothesis-based coaching,No surprises,246,HughesJohnson2023-scaling-people.epub > Hypothesis-based coaching > No surprises > para 246,epub:spine=17;para=246,"Provide feedback, especially on a performance issue, early and often.",3,not_cited,,,,0.65,GENERALIZATION,often,,,,
CLM-000377,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,Hypothesis-based coaching,Use documentation to foster clarity and trust,248,HughesJohnson2023-scaling-people.epub > Hypothesis-based coaching > Use documentation to foster clarity and trust > para 248,epub:spine=17;para=248,"If you’re in a more serious performance situation, you should have notified HR already, and you should be sharing the documented feedback with your HR contact as well.",4,not_cited,,,,0.8,NORMATIVE,you should,,,,
CLM-000378,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,Hypothesis-based coaching,Show compassion,249,HughesJohnson2023-scaling-people.epub > Hypothesis-based coaching > Show compassion > para 249,epub:spine=17;para=249,"Managers should always manage compassionately, but compassionate management is not what many people do.",1,not_cited,,,,0.8500000000000001,NORMATIVE|GENERALIZATION,should|always,,,,
CLM-000379,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,Hypothesis-based coaching,Move deliberately,251,HughesJohnson2023-scaling-people.epub > Hypothesis-based coaching > Move deliberately > para 251,epub:spine=17;para=251,"Ideally, it takes no more than three months to reach a resolution for any given performance issue.",1,not_cited,,,,0.7,COMPARATIVE,more than,,,,
CLM-000380,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,Hypothesis-based coaching,Phases of managing low performers,256,HughesJohnson2023-scaling-people.epub > Hypothesis-based coaching > Phases of managing low performers > para 256,epub:spine=17;para=256,"Phase 1 : Get aligned about the performance challenge (one to three conversations, two weeks).",0,not_cited,,,,0.65,QUANTITATIVE,1,,,,
CLM-000381,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,Hypothesis-based coaching,Phases of managing low performers,262,HughesJohnson2023-scaling-people.epub > Hypothesis-based coaching > Phases of managing low performers > para 262,epub:spine=17;para=262,Potential outcome 1 : Follow a performance improvement plan; the employee’s performance improves.,0,not_cited,,,,0.65,QUANTITATIVE,1,,,,
CLM-000382,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,Hypothesis-based coaching,Phases of managing low performers,263,HughesJohnson2023-scaling-people.epub > Hypothesis-based coaching > Phases of managing low performers > para 263,epub:spine=17;para=263,Potential outcome 2 : Move the employee to another team.,0,not_cited,,,,0.65,QUANTITATIVE,2,,,,
CLM-000383,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,Hypothesis-based coaching,Phase 0: Your one-off feedback becomes a pattern; form a hypothesis on the outcome,271,HughesJohnson2023-scaling-people.epub > Hypothesis-based coaching > Phase 0: Your one-off feedback becomes a pattern; form a hypothesis on the outcome > para 271,epub:spine=17;para=271,"In my experience, once you outline a performance improvement plan, employees will often ask, “Do you think I can succeed?”",1,not_cited,,,,0.65,GENERALIZATION,often,,,,
CLM-000384,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,Hypothesis-based coaching,Response 1: denial,282,HughesJohnson2023-scaling-people.epub > Hypothesis-based coaching > Response 1: denial > para 282,epub:spine=17;para=282,"If you’ve learned something new about the employee and their situation—for example, perhaps another team missed a critical delivery date that impacted this person’s deadline—and believe you might have been wrong about your initial assessment, you should end the conversation with an agreement that you’re going to gather more data and will check back in.",0,not_cited,,,,0.8,NORMATIVE,you should,,,,
CLM-000385,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,Hypothesis-based coaching,Document your discussion,292,HughesJohnson2023-scaling-people.epub > Hypothesis-based coaching > Document your discussion > para 292,epub:spine=17;para=292,See the chapter appendix on page 418 for more email templates to document the performance improvement process.,0,not_cited,,,,0.65,QUANTITATIVE,418 ,,,,
CLM-000386,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,Hypothesis-based coaching,Potential outcome 1: Agree on and execute a performance improvement plan,300,HughesJohnson2023-scaling-people.epub > Hypothesis-based coaching > Potential outcome 1: Agree on and execute a performance improvement plan > para 300,epub:spine=17;para=300,"If your initial conversation has not resulted in a quick mutual decision for the employee to depart, then a formal performance improvement plan (sometimes called a PIP) should be drafted by the manager and then agreed to by the direct report.",0,not_cited,,,,0.8,NORMATIVE,should,,,,
CLM-000387,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,Hypothesis-based coaching,Sample conversation introducing the performance improvement plan,317,HughesJohnson2023-scaling-people.epub > Hypothesis-based coaching > Sample conversation introducing the performance improvement plan > para 317,epub:spine=17;para=317,"The manager’s role is always to support the person through this process, but it’s also important to keep an eye on the degree of difficulty, the employee’s motivation level, and your hypothesis about the outcome.",4,not_cited,,,,0.65,GENERALIZATION,always,,,,
CLM-000388,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,Hypothesis-based coaching,Potential outcome 2: Move roles or teams,319,HughesJohnson2023-scaling-people.epub > Hypothesis-based coaching > Potential outcome 2: Move roles or teams > para 319,epub:spine=17;para=319,"Usually, this decision comes out of the inquiry phase of your performance feedback conversation.",0,not_cited,,,,0.65,GENERALIZATION,Usually,,,,
CLM-000389,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,Hypothesis-based coaching,Potential outcome 2: Move roles or teams,320,HughesJohnson2023-scaling-people.epub > Hypothesis-based coaching > Potential outcome 2: Move roles or teams > para 320,epub:spine=17;para=320,"If you do identify a role that might be a better fit for the employee, you’ll also want to work with the recruiting team, since there should be a process for internal mobility into open roles.",3,not_cited,,,,0.8,NORMATIVE,should,,,,
CLM-000390,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,Hypothesis-based coaching,How to think about managing managers,324,HughesJohnson2023-scaling-people.epub > Hypothesis-based coaching > How to think about managing managers > para 324,epub:spine=17;para=324,Managers will often come to you with a management problem.,0,not_cited,,,,0.65,GENERALIZATION,often,,,,
CLM-000391,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,Hypothesis-based coaching,Individual 1:1s versus manager 1:1s,335,HughesJohnson2023-scaling-people.epub > Hypothesis-based coaching > Individual 1:1s versus manager 1:1s > para 335,epub:spine=17;para=335,Example topics discussed in individual contributor 1:1s and manager 1:1s.,1,not_cited,,,,0.65,QUANTITATIVE,1,,,,
